стерегла	стерегли	ADJ;FEM;SG;LGSPEC1	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
поднятою	поднят	ADJ;INS;FEM;SG	N;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Теми	Тем	N;ACC;PL	N;ACC;SG	TGT_SLOT_ERROR
соделай	соделал	N;ACC;SG	ADJ;MASC;SG;LGSPEC1	SRC_LEXICAL_ERROR
наполняло	наполняла	V;PST;SG;NEUT	ADJ;FEM;SG;LGSPEC1	TGT_SLOT_ERROR
отступив	отступали	V.CVB;PST	V;PST;PL	PARADIGM_ERROR
разводить	разводное	V;NFIN	ADJ;ACC;NEUT;SG	POS_PAIR_ERROR
взыскали	взыскать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
сатане	сатана	N;ESS;SG	N;GEN;SG	TGT_SLOT_ERROR
впереди	вперед	N;ACC;PL	N;ACC;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
приняты	принят	N;NOM;PL	N;NOM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
иная	иных	ADJ;NOM;FEM;SG	N;GEN;PL	SRC_POS_ERROR;SRC_SLOT_ERROR
укрепляй	укреплять	N;ACC;SG	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
похвалился	похвалить	V;PST;SG;MASC	V;NFIN	PARADIGM_ERROR
признают	признать	V;FUT;3;PL	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
манны	манна	N;NOM;PL	N;GEN;SG	TGT_SLOT_ERROR
отсчитайте	отсчитать	V;IMP;2;PL	ADJ;GEN;FEM;SG	TGT_SLOT_ERROR
целовали	целовать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
самым	самою	ADJ;INS;MASC;SG	ADJ;INS;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
пол	поя	ADJ;MASC;SG;LGSPEC1	V.CVB;PRS	POS_PAIR_ERROR
пророчествуйте	пророчествуй	V;IMP;2;PL	N;ACC;SG	TGT_SLOT_ERROR
жили	жилой	N;NOM;PL	ADJ;ESS;FEM;SG	POS_PAIR_ERROR;SRC_SLOT_ERROR
укрепите	укрепился	V;FUT;2;PL	V;PST;SG;MASC	PARADIGM_ERROR
прибыли	прибыл	N;NOM;PL	N;NOM;SG	TGT_SLOT_ERROR
никакого	никакой	ADJ;GEN;MASC;SG	ADJ;ESS;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
изменился	изменила	V;PST;SG;MASC	V;PST;SG;FEM	PARADIGM_ERROR
главы	главных	V;IMP;2;SG	ADJ;ESS;PL	PARADIGM_ERROR;SRC_SLOT_ERROR
большого	больше	ADJ;GEN;MASC;SG	N;ESS;SG	TGT_SLOT_ERROR
будем	будет	V;PRS;1;PL	V;PRS;3;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
половина	половиною	N;GEN;SG	ADJ;INS;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
который	которую	ADJ;ACC;MASC;SG	ADJ;ACC;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
приветствовал	приветствовала	N;NOM;SG	N;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
головы	головою	N;NOM;PL	ADJ;INS;FEM;SG	TGT_SLOT_ERROR
простился	простите	V;PST;SG;MASC	V;FUT;2;PL	PARADIGM_ERROR
воспылали	воспылал	V.CVB	ADJ;MASC;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
какого	какие	ADJ;GEN;MASC;SG	V.PTCP;ACT;PST	SRC_SLOT_ERROR;TGT_SLOT_ERROR
перейдем	перейди	V;PRS;1;PL	N;ACC;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
Самом	Самая	N;INS;SG	ADJ;NOM;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
правосудием	правосудии	V;PRS;1;PL	N;ACC;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
твердая	тверды	ADJ;NOM;FEM;SG	N;NOM;PL	TGT_SLOT_ERROR
желающий	желала	V.PTCP;ACT;PRS	ADJ;FEM;SG;LGSPEC1	TGT_SLOT_ERROR
доказать	доказали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
научить	научен	V;NFIN	V.PTCP;PASS;PST	POS_PAIR_ERROR
пожалел	пожалеть	ADJ;MASC;SG;LGSPEC1	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
сама	само	N;GEN;SG	N;ESS;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
одели	одела	V.CVB	ADJ;FEM;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
изумили	изумился	V;PST;PL	V;PST;SG;MASC	PARADIGM_ERROR
новых	новом	N;GEN;PL	N;INS;SG	TGT_SLOT_ERROR
Сделай	Сделали	N;ACC;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
изгоняли	изгонять	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
каждый	каждое	ADJ;ACC;MASC;SG	ADJ;NOM;NEUT;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
об	обо	N;NOM;SG	N;ESS;SG	SRC_POS_ERROR;TGT_POS_ERROR
предавали	предавала	V.CVB	ADJ;FEM;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
потерпели	потерпела	N;NOM;PL	N;GEN;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
временное	времени	ADJ;ACC;NEUT;SG	V;IMP;2;SG	POS_PAIR_ERROR
Самого	Самая	ADJ;GEN;MASC;SG	ADJ;NOM;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
другою	другую	ADJ;INS;FEM;SG	ADJ;ACC;FEM;SG	SRC_POS_ERROR;TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
сопровождали	сопровождать	V.CVB	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
убийц	убийцу	N;NOM;SG	N;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
оказывали	оказывай	V.CVB	N;ACC;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
засевайте	засевай	V;IMP;2;PL	N;ACC;SG	TGT_SLOT_ERROR
сохранился	сохранили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
трава	траву	N;GEN;SG	N;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
жертвах	жертва	N;ESS;PL	N;GEN;SG	TGT_SLOT_ERROR
другого	другое	ADJ;GEN;MASC;SG	ADJ;NOM;NEUT;SG	TGT_POS_ERROR;SRC_SLOT_ERROR;TGT_SLOT_ERROR
отнят	отнятое	N;NOM;SG	ADJ;NOM;NEUT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
ваше	вашу	N;ESS;SG	N;DAT;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
открытом	открытых	N;INS;SG	N;GEN;PL	SRC_SLOT_ERROR;TGT_SLOT_ERROR
возливай	возливать	N;ACC;SG	ADJ;GEN;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
умалить	умалился	V;NFIN	V;PST;SG;MASC	PARADIGM_ERROR
поступите	поступали	V;FUT;2;PL	V;PST;PL	PARADIGM_ERROR
написать	написали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
знакомые	знаком	ADJ;ACC;PL	N;NOM;SG	TGT_SLOT_ERROR
наклонился	наклонили	V;PST;SG;MASC	V;PST;PL	PARADIGM_ERROR
дайте	даем	V;IMP;2;PL	V;PRS;1;PL	PARADIGM_ERROR
разодрали	разодрала	V.CVB	ADJ;FEM;SG;LGSPEC1	SRC_SLOT_ERROR;TGT_SLOT_ERROR
преподать	преподали	ADJ;GEN;FEM;SG	V.CVB	SRC_SLOT_ERROR;TGT_SLOT_ERROR
возьмут	возьмет	V;FUT;3;PL	V;PRS;3;SG	TGT_SLOT_ERROR
саранчи	саранчою	N;NOM;PL	ADJ;INS;FEM;SG	TGT_SLOT_ERROR
язва	язвою	N;GEN;SG	ADJ;INS;FEM;SG	SRC_SLOT_ERROR;TGT_SLOT_ERROR
