src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
ἑορτὴν,ἑορτὴ,2_12,?,2_20,?
βαπτίζεις,βαπτίζει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS
ἔφερα,ἔφερε,0_0,N;ACC;SG,0_12,V;3;SG;PFV;PST
ἐλάχιστον,ἐλάχιστος,0_1,?,0_2,N;NOM;SG
κακός,κακῶν,2_22,ADJ;NOM;SG;MASC,2_24,?
ἐμμένει,ἐμμένετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP
κίνδυνον,κίνδυνος,0_1,?,0_2,N;NOM;SG
ὅλην,ὅλη,0_4,?,0_14,ADJ;NOM;SG;FEM
πλάνη,πλάνοι,0_14,ADJ;NOM;SG;FEM,0_13,ADJ;NOM;PL;MASC
θεραπείας,θεραπείαν,2_11,V;2;PL;IPFV;PST,2_23,?
ριφθοῦν,ριφθῇ,2_3,?,2_2,?
ὁλοφάνερα,ὁλοφάνερη,0_0,N;ACC;SG,0_14,ADJ;NOM;SG;FEM
ἐξωτερικά,ἐξωτερικὴν,2_14,N;ACC;PL,2_12,?
διωγμῶν,διωγμὸν,2_24,?,2_4,?
καθαροὶ,καθαρός,2_19,?,2_22,ADJ;NOM;SG;MASC
μεγαλύτερη,μεγαλύτερος,0_14,ADJ;NOM;SG;FEM,0_2,N;NOM;SG
σκόρον,σκόρος,0_1,?,0_2,N;NOM;SG
καθαρόν,καθαρὴ,2_13,ADJ;NOM;SG;NEUT,2_20,?
φοίνικα,φοίνικας,0_0,N;ACC;SG,0_11,N;GEN;SG
διωγμὸν,διωγμὸς,2_4,?,2_21,?
ἐπουράνιος,ἐπουράνια,0_2,N;NOM;SG,0_0,N;ACC;SG
ἄγνωστοι,ἄγνωστος,0_6,N;VOC;PL,0_2,N;NOM;SG
γλῶσσα,γλῶσσαν,0_0,N;ACC;SG,0_5,?
ἰσχυροὶ,ἰσχυρῶν,2_19,?,2_24,?
δείξωμεν,δείξει,1_7,?,1_10,V;3;SG;IPFV;PRS
αὐτόν,αὐτήν,2_13,ADJ;NOM;SG;NEUT,2_10,?
στέλλομεν,στέλλουν,1_0,?,1_5,?
ἐκτελέσῃ,ἐκτελέσω,1_4,?,1_8,V;1;SG;IPFV;PRS
πείσωμεν,πείσουν,1_7,?,1_5,?
παραδοθῆτε,παραδοθῆ,2_9,?,2_16,?
ὁμιλῇ,ὁμιλῶ,2_2,?,2_7,?
ἀπολογίας,ἀπολογίαν,2_11,V;2;PL;IPFV;PST,2_23,?
ἀδύνατος,ἀδύνατα,0_2,N;NOM;SG,0_0,N;ACC;SG
σηκώνει,σηκώνουν,1_10,V;3;SG;IPFV;PRS,1_5,?
βαδίζει,βαδίζωμεν,1_10,V;3;SG;IPFV;PRS,1_7,?
μπροστὰ,μπροστά,2_1,?,2_14,N;ACC;PL
ὅσο,ὅσων,0_10,ADJ;VOC;SG;NEUT,0_8,N;GEN;PL
πονηρὴ,πονηρός,2_20,?,2_22,ADJ;NOM;SG;MASC
πέσε,πέσωμεν,1_11,V;2;SG;IMP,1_7,?
νεκρὰ,νεκροὶ,2_1,?,2_19,?
ἀσέλγειαν,ἀσέλγεια,0_5,?,0_0,N;ACC;SG
ἔχθραν,ἔχθρα,0_5,?,0_0,N;ACC;SG
δώσετε,δώσῃ,1_3,V;2;PL;IMP,1_4,?
πνευματικοὶ,πνευματικοί,2_19,?,2_6,ADJ;VOC;PL;MASC
ὑποταγοῦν,ὑποταγῇ,2_3,?,2_2,?
προῆλθε,προῆλθον,0_12,V;3;SG;PFV;PST,0_1,?
καθαρὰ,καθαροὶ,2_1,?,2_19,?
λέγει,λέγε,1_10,V;3;SG;IPFV;PRS,1_11,V;2;SG;IMP
γυναῖκα,γυναῖκας,0_0,N;ACC;SG,0_11,N;GEN;SG
χριστιανοί,χριστιανός,2_6,ADJ;VOC;PL;MASC,2_22,ADJ;NOM;SG;MASC
δική,δικοί,2_0,N;VOC;SG,2_6,ADJ;VOC;PL;MASC
φυλακισμένον,φυλακισμένοι,0_1,?,0_6,N;VOC;PL
ἄλλον,ἄλλοι,0_1,?,0_13,ADJ;NOM;PL;MASC
βλέπομεν,βλέπεις,1_0,?,1_6,V;2;SG;IPFV;PRS
κλάδους,κλάδων,0_7,ADJ;ACC;PL;MASC,0_8,N;GEN;PL
θάνατε,θάνατον,0_12,V;3;SG;PFV;PST,0_1,?
φεύγει,φεύγουν,1_10,V;3;SG;IPFV;PRS,1_5,?
ἀρκετόν,ἀρκετὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?
λοιποὺς,λοιποὶ,2_15,?,2_19,?
λόγον,λόγοι,0_1,?,0_13,ADJ;NOM;PL;MASC
πιστεύωμεν,πιστεύῃ,1_7,?,1_4,?
στερεοὶ,στερεὴ,2_19,?,2_20,?
περιτμημένος,περιτμημένον,0_2,N;NOM;SG,0_1,?
συμμετοχὴν,συμμετοχήν,2_12,?,2_10,?
ἐπιθυμῶ,ἐπιθυμῇ,2_7,?,2_2,?
ἀναμένετε,ἀναμένουν,1_3,V;2;PL;IMP,1_5,?
χωριὰ,χωριά,2_1,?,2_14,N;ACC;PL
ἀδελφοὺς,ἀδελφὸς,2_15,?,2_21,?
ἄκρον,ἄκρα,0_1,?,0_0,N;ACC;SG
ἐζήτησα,ἐζήτησαν,0_0,N;ACC;SG,0_5,?
νεκροὶ,νεκρὰ,2_19,?,2_1,?
θελήσουν,θελήσω,1_5,?,1_8,V;1;SG;IPFV;PRS
τυφλοὺς,τυφλὸς,2_15,?,2_21,?
χριστιανοὺς,χριστιανοὶ,2_15,?,2_19,?
ἑορτῆς,ἑορτήν,2_5,?,2_10,?
ἐτήρησε,ἐτήρησες,0_12,V;3;SG;PFV;PST,0_9,N;NOM;PL
ἔστειλες,ἔστειλα,0_9,N;NOM;PL,0_0,N;ACC;SG
κάνω,κάνουν,1_8,V;1;SG;IPFV;PRS,1_5,?
μιλῇ,μιλῶ,2_2,?,2_7,?
βοσκοὶ,βοσκόν,2_19,?,2_13,ADJ;NOM;SG;NEUT
ζητοῦν,ζητεῖ,2_3,?,2_8,?
ἡρώδην,ἡρώδη,0_1,?,0_0,N;ACC;SG
ἁμαρτωλή,ἁμαρτωλοί,2_0,N;VOC;SG,2_6,ADJ;VOC;PL;MASC
ὅσον,ὅσες,0_1,?,0_9,N;NOM;PL
συνετά,συνετός,2_14,N;ACC;PL,2_22,ADJ;NOM;SG;MASC
δημιουργεῖ,δημιουργίαν,2_8,?,2_23,?
λόγοι,λόγων,0_13,ADJ;NOM;PL;MASC,0_8,N;GEN;PL
λοιποί,λοιπόν,2_6,ADJ;VOC;PL;MASC,2_13,ADJ;NOM;SG;NEUT
χρυσόν,χρυσὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?
βαδίζων,βαδίζῃ,1_9,?,1_4,?
πνεῦμα,πνεῦμά,0_0,N;ACC;SG,0_3,?
δέσῃς,δέσῃ,1_2,?,1_4,?
ὑπομένῃ,ὑπομένει,1_4,?,1_10,V;3;SG;IPFV;PRS
γαλιλαίαν,γαλιλαίους,0_5,?,0_7,ADJ;ACC;PL;MASC
πατέρας,πατέρα,0_11,N;GEN;SG,0_0,N;ACC;SG
χρυσῶν,χρυσὸς,2_24,?,2_21,?
ρίχνει,ρίχνῃ,1_10,V;3;SG;IPFV;PRS,1_4,?
πτωχὴν,πτωχοὺς,2_12,?,2_15,?
μάγον,μάγος,0_1,?,0_2,N;NOM;SG
ἀποδείξῃ,ἀποδείξω,1_4,?,1_8,V;1;SG;IPFV;PRS
ἀνόητοι,ἀνόητον,0_13,ADJ;NOM;PL;MASC,0_1,?
κοντὰ,κοντὸς,2_1,?,2_21,?
ἀναγνωρίζει,ἀναγνωρίζομεν,1_10,V;3;SG;IPFV;PRS,1_0,?
παίρνει,παίρνετε,1_10,V;3;SG;IPFV;PRS,1_3,V;2;PL;IMP
ἀδελφῆς,ἀδελφὴν,2_5,?,2_12,?
ἀρχισυνάγωγοι,ἀρχισυνάγωγον,0_6,N;VOC;PL,0_1,?
βαστάζεις,βαστάζει,1_6,V;2;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS
ἁμαρτωλοί,ἁμαρτωλὰ,2_6,ADJ;VOC;PL;MASC,2_1,?
ἐξακολουθεῖ,ἐξακολουθῇ,2_8,?,2_2,?
τυφλοί,τυφλῶν,2_6,ADJ;VOC;PL;MASC,2_24,?
λογικοὶ,λογικοῦ,2_19,?,2_17,?
ὁμολογίαν,ὁμολογοῦν,2_23,?,2_3,?
δημιουργεῖ,δημιουργοῦν,2_8,?,2_3,?
γεννημένον,γεννημένος,0_1,?,0_2,N;NOM;SG
γνωρίζεις,γνωρίζουν,1_6,V;2;SG;IPFV;PRS,1_5,?
νουθεσίαι,νουθεσίαν,0_6,N;VOC;PL,0_1,?
θέσῃ,θέσετε,1_4,?,1_3,V;2;PL;IMP
διατηρῆτε,διατηρήσῃ,2_9,?,2_18,?
πρόθυμος,πρόθυμοι,0_2,N;NOM;SG,0_6,N;VOC;PL
ἰσκαριώτης,ἰσκαριώτην,0_2,N;NOM;SG,0_1,?
στερεά,στερεὰ,2_14,N;ACC;PL,2_1,?
κοπιάζω,κοπιάζῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
θεσσαλονίκης,θεσσαλονίκην,0_2,N;NOM;SG,0_1,?
ἐπεθύμησαν,ἐπεθύμησα,0_5,?,0_0,N;ACC;SG
πάρουν,πάρω,1_5,?,1_8,V;1;SG;IPFV;PRS
κρίνῃ,κρίνω,1_4,?,1_8,V;1;SG;IPFV;PRS
ξέρομεν,ξέρουν,1_0,?,1_5,?
πιστεύω,πιστεύῃς,1_8,V;1;SG;IPFV;PRS,1_2,?
μεγάλου,μεγάλην,0_15,ADJ;GEN;SG;NEUT,0_4,?
ἰούδας,ἰούδα,0_11,N;GEN;SG,0_0,N;ACC;SG
πιστεύουν,πιστεύεις,1_5,?,1_6,V;2;SG;IPFV;PRS
στείλει,στείλουν,1_10,V;3;SG;IPFV;PRS,1_5,?
κακόν,κακοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?
δίνουν,δίνομεν,1_5,?,1_0,?
διδάσκεις,διδάσκω,1_6,V;2;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS
ἰουδαίου,ἰουδαίαν,0_15,ADJ;GEN;SG;NEUT,0_5,?
ἰουδαία,ἰουδαίων,0_0,N;ACC;SG,0_8,N;GEN;PL
πλάνος,πλάνη,0_2,N;NOM;SG,0_14,ADJ;NOM;SG;FEM
ὑπόλοιποι,ὑπόλοιπον,0_6,N;VOC;PL,0_1,?
ὁδηγίας,ὁδηγεῖ,2_11,V;2;PL;IPFV;PST,2_8,?
ὁδηγῇ,ὁδηγὸς,2_2,?,2_21,?
ἰαννῆς,ἰαννά,2_5,?,2_14,N;ACC;PL
καταδίκη,καταδίκην,0_0,N;ACC;SG,0_1,?
ὑπακοῆς,ὑπακοήν,2_5,?,2_10,?
υἱὸν,υἱὸς,2_4,?,2_21,?
δούλην,δούλων,0_4,?,0_8,N;GEN;PL
ἕτοιμοι,ἕτοιμο,0_13,ADJ;NOM;PL;MASC,0_10,ADJ;VOC;SG;NEUT
ποταμόν,ποταμοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?
ὀφείλεται,ὀφείλει,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_10,V;3;SG;IPFV;PRS
βλέπει,βλέπῃ,1_10,V;3;SG;IPFV;PRS,1_4,?
τυφλοὺς,τυφλῶν,2_15,?,2_24,?
ἀγανακτισμένος,ἀγανακτισμένοι,0_2,N;NOM;SG,0_6,N;VOC;PL
τρίτην,τρίτη,0_4,?,0_14,ADJ;NOM;SG;FEM
περιοχῆς,περιοχὴ,2_5,?,2_20,?
κακὸς,κακὴν,2_21,?,2_12,?
κάποιου,κάποιαν,0_15,ADJ;GEN;SG;NEUT,0_5,?
δυνατὸν,δυνατός,2_4,?,2_22,ADJ;NOM;SG;MASC
ἴδιο,ἴδιοι,0_10,ADJ;VOC;SG;NEUT,0_13,ADJ;NOM;PL;MASC
ἐνεργὸν,ἐνεργῶ,2_4,?,2_7,?
φύγω,φύγῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
φεύγετε,φεύγουν,1_3,V;2;PL;IMP,1_5,?
γνωρίζετε,γνωρίζῃ,1_3,V;2;PL;IMP,1_4,?
φεύγῃ,φεύγει,1_4,?,1_10,V;3;SG;IPFV;PRS
δώσουν,δώσω,1_5,?,1_8,V;1;SG;IPFV;PRS
ἀνταποδώσω,ἀνταποδώσετε,1_8,V;1;SG;IPFV;PRS,1_3,V;2;PL;IMP
ὅποιος,ὅποιον,0_2,N;NOM;SG,0_1,?
θεόν,θεοῦ,2_13,ADJ;NOM;SG;NEUT,2_17,?
ζῶ,ζῶον,0_0,N;ACC;SG,0_1,?
ἔχασες,ἔχασα,0_9,N;NOM;PL,0_0,N;ACC;SG
πόσους,πόσος,0_7,ADJ;ACC;PL;MASC,0_2,N;NOM;SG
γνωρίζεις,γνωρίζετε,1_6,V;2;SG;IPFV;PRS,1_3,V;2;PL;IMP
ἐλεύθερος,ἐλεύθεροι,0_2,N;NOM;SG,0_13,ADJ;NOM;PL;MASC
δὲν,δὲ,0_1,?,0_0,N;ACC;SG
ἀνοίξῃ,ἀνοίξω,1_4,?,1_8,V;1;SG;IPFV;PRS
θεοί,θείας,2_6,ADJ;VOC;PL;MASC,2_11,V;2;PL;IPFV;PST
γνωστός,γνωστὴν,2_22,ADJ;NOM;SG;MASC,2_12,?
ἐδιδάχθηκες,ἐδιδάχθηκε,0_9,N;NOM;PL,0_12,V;3;SG;PFV;PST
ἐξετάζει,ἐξετάζεται,1_10,V;3;SG;IPFV;PRS,1_1,ADJ;VOC;PL;FEM;SPRL;AB
ἄμμον,ἄμμος,0_1,?,0_2,N;NOM;SG
πάρετε,πάρῃς,1_3,V;2;PL;IMP,1_2,?
ἕτοιμο,ἕτοιμη,0_10,ADJ;VOC;SG;NEUT,0_14,ADJ;NOM;SG;FEM
θεωρῶ,θεωρήσῃ,2_7,?,2_18,?
κυρία,κυρίων,0_0,N;ACC;SG,0_8,N;GEN;PL
τηρῆτε,τηρήσῃ,2_9,?,2_18,?
ζηλοτυπία,ζηλοτυπίες,0_0,N;ACC;SG,0_9,N;NOM;PL
λοιπῶν,λοιποὶ,2_24,?,2_19,?
περάσουν,περάσω,1_5,?,1_8,V;1;SG;IPFV;PRS
νηστεύω,νηστεύομεν,1_8,V;1;SG;IPFV;PRS,1_0,?
φανοὺς,φανῶ,2_15,?,2_7,?
φέρωμεν,φέρεις,1_7,?,1_6,V;2;SG;IPFV;PRS
χριστός,χριστοῦ,2_22,ADJ;NOM;SG;MASC,2_17,?
κατηγορεῖ,κατηγορῇ,2_8,?,2_2,?
ὀρθός,ὀρθά,2_22,ADJ;NOM;SG;MASC,2_14,N;ACC;PL
ἤξερε,ἤξεραν,0_12,V;3;SG;PFV;PST,0_5,?
θεωρεῖ,θεωρῇ,2_8,?,2_2,?
συκιὰ,συκιά,2_1,?,2_14,N;ACC;PL
ἐξωτερικός,ἐξωτερικόν,2_22,ADJ;NOM;SG;MASC,2_13,ADJ;NOM;SG;NEUT
ἔδειξες,ἔδειξαν,0_9,N;NOM;PL,0_5,?
πέθανε,πέθαναν,0_12,V;3;SG;PFV;PST,0_5,?
κρίνει,κρίνεις,1_10,V;3;SG;IPFV;PRS,1_6,V;2;SG;IPFV;PRS
κακίας,κακὸν,2_11,V;2;PL;IPFV;PST,2_4,?
μακαρία,μακαρίου,0_0,N;ACC;SG,0_15,ADJ;GEN;SG;NEUT
ἦλθαν,ἦλθε,0_5,?,0_12,V;3;SG;PFV;PST
πτωχοὶ,πτωχὰ,2_19,?,2_1,?
θερίζω,θερίζουν,1_8,V;1;SG;IPFV;PRS,1_5,?
καθαρήν,καθαρός,2_10,?,2_22,ADJ;NOM;SG;MASC
γνήσιε,γνήσια,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG
γνωρίζεται,γνωρίζεις,1_1,ADJ;VOC;PL;FEM;SPRL;AB,1_6,V;2;SG;IPFV;PRS
ἐπιδιώκω,ἐπιδιώκῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
καλὸς,καλὰ,2_21,?,2_1,?
ἄρρωστη,ἄρρωστο,0_14,ADJ;NOM;SG;FEM,0_10,ADJ;VOC;SG;NEUT
ἀγαθὴν,ἀγαθόν,2_12,?,2_13,ADJ;NOM;SG;NEUT
κρυμμένο,κρυμμένον,0_10,ADJ;VOC;SG;NEUT,0_1,?
περιμένουν,περιμένετε,1_5,?,1_3,V;2;PL;IMP
ἑαυτόν,ἑαυτήν,2_13,ADJ;NOM;SG;NEUT,2_10,?
χριστιανοί,χριστιανήν,2_6,ADJ;VOC;PL;MASC,2_10,?
ἔζησε,ἔζησα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG
ἑρμηνεύετε,ἑρμηνεύῃ,1_3,V;2;PL;IMP,1_4,?
ἔκανε,ἔκαναν,0_12,V;3;SG;PFV;PST,0_5,?
ναὸς,ναοῦ,2_21,?,2_17,?
ὅλας,ὅλα,0_11,N;GEN;SG,0_0,N;ACC;SG
βάζουν,βάζει,1_5,?,1_10,V;3;SG;IPFV;PRS
εὐχάριστα,εὐχάριστον,0_0,N;ACC;SG,0_1,?
μικρά,μικρὸν,2_14,N;ACC;PL,2_4,?
κρίνει,κρίνωμεν,1_10,V;3;SG;IPFV;PRS,1_7,?
ἡσυχίαν,ἡσυχία,0_5,?,0_0,N;ACC;SG
νέο,νέα,0_10,ADJ;VOC;SG;NEUT,0_0,N;ACC;SG
τυφλὸν,τυφλοῦ,2_4,?,2_17,?
οἰκοδομήσῃ,οἰκοδομὴν,2_18,?,2_12,?
σίμων,σίμωνα,0_0,N;ACC;SG,0_0,N;ACC;SG
θέλομεν,θέλει,1_0,?,1_10,V;3;SG;IPFV;PRS
σκεπάζει,σκεπάζῃ,1_10,V;3;SG;IPFV;PRS,1_4,?
νομίζω,νομίζῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
σύνδεσμον,σύνδεσμος,0_1,?,0_2,N;NOM;SG
μέσον,μέσου,0_1,?,0_15,ADJ;GEN;SG;NEUT
ἔλθωμεν,ἔλθουν,1_7,?,1_5,?
ἔδωκαν,ἔδωκες,0_5,?,0_9,N;NOM;PL
ἀνοχῆς,ἀνοχήν,2_5,?,2_10,?
ποταμῶν,ποταμὸν,2_24,?,2_4,?
σημερινοῦ,σημερινὸν,2_17,?,2_4,?
χαρὰ,χαρῆτε,2_1,?,2_9,?
νέας,νέου,0_11,N;GEN;SG,0_15,ADJ;GEN;SG;NEUT
λοιπά,λοιπῶν,2_14,N;ACC;PL,2_24,?
καθαρά,καθαρήν,2_14,N;ACC;PL,2_10,?
εἴδωλα,εἴδωλον,0_0,N;ACC;SG,0_1,?
κρίνετε,κρίνουν,1_3,V;2;PL;IMP,1_5,?
μαζεύουν,μαζεύεις,1_5,?,1_6,V;2;SG;IPFV;PRS
ἐπικίνδυνον,ἐπικίνδυνοι,0_1,?,0_6,N;VOC;PL
κατηγορήσῃ,κατηγορεῖ,2_18,?,2_8,?
ἀκούσῃς,ἀκούσῃ,1_2,?,1_4,?
ὀργῆς,ὀργή,2_5,?,2_0,N;VOC;SG
γνωστὰ,γνωστὸς,2_1,?,2_21,?
μερικὰ,μερικῶν,2_1,?,2_24,?
ὕψος,ὕψους,0_2,N;NOM;SG,0_7,ADJ;ACC;PL;MASC
κάνομεν,κάνῃς,1_0,?,1_2,?
σοφίας,σοφόν,2_11,V;2;PL;IPFV;PST,2_13,ADJ;NOM;SG;NEUT
ἴσιους,ἴσιο,0_7,ADJ;ACC;PL;MASC,0_10,ADJ;VOC;SG;NEUT
ὁδὸν,ὁδοί,2_4,?,2_6,ADJ;VOC;PL;MASC
μικροὺς,μικρὴν,2_15,?,2_12,?
δικήν,δικός,2_10,?,2_22,ADJ;NOM;SG;MASC
μήτραν,μήτρας,0_1,?,0_2,N;NOM;SG
ἄλλων,ἄλλην,0_8,N;GEN;PL,0_4,?
ἀπεφάσισαν,ἀπεφάσισε,0_5,?,0_12,V;3;SG;PFV;PST
πόρνην,πόρνοι,0_4,?,0_13,ADJ;NOM;PL;MASC
φίλες,φίλον,0_9,N;NOM;PL,0_1,?
πιστόν,πιστοί,2_13,ADJ;NOM;SG;NEUT,2_6,ADJ;VOC;PL;MASC
βγοῦν,βγῆτε,2_3,?,2_9,?
παρηγορῆτε,παρηγορήσῃ,2_9,?,2_18,?
λοιπὰ,λοιπά,2_1,?,2_14,N;ACC;PL
ἔπαυε,ἔπαυαν,0_12,V;3;SG;PFV;PST,0_5,?
πρεσβυτέρους,πρεσβυτέρου,0_7,ADJ;ACC;PL;MASC,0_15,ADJ;GEN;SG;NEUT
ἀγαθὴν,ἀγαθὴ,2_12,?,2_20,?
θάψω,θάψουν,1_8,V;1;SG;IPFV;PRS,1_5,?
ἀνθρώπων,ἀνθρώπου,0_8,N;GEN;PL,0_15,ADJ;GEN;SG;NEUT
βουτήξῃ,βουτήξω,1_4,?,1_8,V;1;SG;IPFV;PRS
πόνων,πόνον,0_8,N;GEN;PL,0_1,?
ξέρει,ξέρω,1_10,V;3;SG;IPFV;PRS,1_8,V;1;SG;IPFV;PRS
χώρα,χώραν,0_0,N;ACC;SG,0_5,?
κιθάρες,κιθάρα,0_9,N;NOM;PL,0_0,N;ACC;SG
αὐστηρός,αὐστηρὸν,2_22,ADJ;NOM;SG;MASC,2_4,?
ταραγμένον,ταραγμένη,0_1,?,0_14,ADJ;NOM;SG;FEM
ὀνομάζει,ὀνομάζεται,1_10,V;3;SG;IPFV;PRS,1_1,ADJ;VOC;PL;FEM;SPRL;AB
μικρῶν,μικρά,2_24,?,2_14,N;ACC;PL
πίνουν,πίνω,1_5,?,1_8,V;1;SG;IPFV;PRS
πρόβατα,πρόβατά,0_0,N;ACC;SG,0_3,?
κακὸν,κακοί,2_4,?,2_6,ADJ;VOC;PL;MASC
ὑπηρετήσῃ,ὑπηρετεῖ,2_18,?,2_8,?
γνωστοί,γνωστὸν,2_6,ADJ;VOC;PL;MASC,2_4,?
βλέπεις,βλέπομεν,1_6,V;2;SG;IPFV;PRS,1_0,?
ἐθνικοί,ἐθνικοὺς,2_6,ADJ;VOC;PL;MASC,2_15,?
παρασύρῃ,παρασύρουν,1_4,?,1_5,?
ἔχετε,ἔχῃ,1_3,V;2;PL;IMP,1_4,?
γλῶσσά,γλῶσσες,0_3,?,0_9,N;NOM;PL
ἁμαρτωλός,ἁμαρτωλοί,2_22,ADJ;NOM;SG;MASC,2_6,ADJ;VOC;PL;MASC
εὑρῆκε,εὑρῆκαν,0_12,V;3;SG;PFV;PST,0_5,?
διερμηνεύῃ,διερμηνεύουν,1_4,?,1_5,?
ἐπήγαινε,ἐπήγαινα,0_12,V;3;SG;PFV;PST,0_0,N;ACC;SG
ἰδίαν,ἰδῇ,2_23,?,2_2,?
ἔπεσαν,ἔπεσε,0_5,?,0_12,V;3;SG;PFV;PST
παραγγέλλω,παραγγέλλει,1_8,V;1;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS
ἕλληνα,ἕλλην,0_0,N;ACC;SG,0_0,N;ACC;SG
φέρει,φέρομεν,1_10,V;3;SG;IPFV;PRS,1_0,?
ἄξιος,ἄξιον,0_2,N;NOM;SG,0_1,?
ἄφεσιν,ἄφεσις,0_1,?,0_2,N;NOM;SG
πονηρόν,πονηροὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?
οὐρανόν,οὐρανοὺς,2_13,ADJ;NOM;SG;NEUT,2_15,?
ποταμοῦ,ποταμόν,2_17,?,2_13,ADJ;NOM;SG;NEUT
ἀποβολῆς,ἀποβολὴ,2_5,?,2_20,?
πράγματα,πράγματι,0_0,N;ACC;SG,0_6,N;VOC;PL
προσευχή,προσευχήν,2_0,N;VOC;SG,2_10,?
λογική,λογικοῦ,2_0,N;VOC;SG,2_17,?
ἐδοκίμασαν,ἐδοκίμασες,0_5,?,0_9,N;NOM;PL
μισθοῦ,μισθὸς,2_17,?,2_21,?
φυσικὸς,φυσικόν,2_21,?,2_13,ADJ;NOM;SG;NEUT
γνήσιον,γνήσιο,0_1,?,0_10,ADJ;VOC;SG;NEUT
ὑποφέρει,ὑποφέρουν,1_10,V;3;SG;IPFV;PRS,1_5,?
ἔφεραν,ἔφερε,0_5,?,0_12,V;3;SG;PFV;PST
διδασκαλίαν,διδασκαλίας,2_23,?,2_11,V;2;PL;IPFV;PST
θέλῃς,θέλω,1_2,?,1_8,V;1;SG;IPFV;PRS
συμμετέχετε,συμμετέχει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS
πόσο,πόσον,0_10,ADJ;VOC;SG;NEUT,0_1,?
ἀνοχὴν,ἀνοχήν,2_12,?,2_10,?
δοξολογήσῃ,δοξολογοῦν,2_18,?,2_3,?
λίγος,λίγον,0_2,N;NOM;SG,0_1,?
ὄνομά,ὄνομα,0_3,?,0_0,N;ACC;SG
βραδύνω,βραδύνει,1_8,V;1;SG;IPFV;PRS,1_10,V;3;SG;IPFV;PRS
γίνῃς,γίνῃ,1_2,?,1_4,?
ὅσες,ὅσα,0_9,N;NOM;PL,0_0,N;ACC;SG
ἐβασίλευσαν,ἐβασίλευσες,0_5,?,0_9,N;NOM;PL
ἔθιμον,ἔθιμα,0_1,?,0_0,N;ACC;SG
κατεδίωξα,κατεδίωξαν,0_0,N;ACC;SG,0_5,?
σκληροκαρδίαν,σκληροκαρδίας,0_1,?,0_2,N;NOM;SG
παιδαγωγοὺς,παιδαγωγεῖ,2_15,?,2_8,?
καταδικάζετε,καταδικάζει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS
τελευταίαν,τελευταία,0_5,?,0_0,N;ACC;SG
κάψουν,κάψῃ,1_5,?,1_4,?
μεγάλον,μεγάλα,0_1,?,0_0,N;ACC;SG
περιτομὴν,περιτομή,2_12,?,2_0,N;VOC;SG
καλῶν,καλός,2_24,?,2_22,ADJ;NOM;SG;MASC
θελήσουν,θελήσῃ,1_5,?,1_4,?
ἀγαθὴ,ἀγαθή,2_20,?,2_0,N;VOC;SG
χρυσῶν,χρυσοῦ,2_24,?,2_17,?
ἰωσῆς,ἰωσίας,2_5,?,2_11,V;2;PL;IPFV;PST
μακεδονίας,μακεδονία,0_11,N;GEN;SG,0_0,N;ACC;SG
υἱόν,υἱὸς,2_13,ADJ;NOM;SG;NEUT,2_21,?
κυρία,κυρίαν,0_0,N;ACC;SG,0_5,?
ἐλέγχῃς,ἐλέγχετε,1_2,?,1_3,V;2;PL;IMP
ἑτοιμάσω,ἑτοιμάσῃ,1_8,V;1;SG;IPFV;PRS,1_4,?
ἀλείψῃ,ἀλείψῃς,1_4,?,1_2,?
πραγματικὴ,πραγματικὰ,2_20,?,2_1,?
ἔτρεχε,ἔτρεχαν,0_12,V;3;SG;PFV;PST,0_5,?
ἰουδαϊκὸν,ἰουδαϊκὸς,2_4,?,2_21,?
ἐκλεκτὸς,ἐκλεκτοὺς,2_21,?,2_15,?
ὑπηρετῶν,ὑπηρετοῦν,2_24,?,2_3,?
φορά,φορεῖ,2_14,N;ACC;PL,2_8,?
πιστὸν,πιστὴ,2_4,?,2_20,?
σοφοὶ,σοφοὺς,2_19,?,2_15,?
πεθάνετε,πεθάνει,1_3,V;2;PL;IMP,1_10,V;3;SG;IPFV;PRS
πιστοὶ,πιστὸν,2_19,?,2_4,?
γνήσιο,γνήσιος,0_10,ADJ;VOC;SG;NEUT,0_2,N;NOM;SG
θυσίας,θυσίες,0_11,N;GEN;SG,0_9,N;NOM;PL
